_id,name,description,price,originalPrice,category,brand,model,images,specifications,detailedSpecs,stock,isActive,featured,ratings,tags,weight,reviews,__v,createdAt,updatedAt
688aae48e2edcc24d22668d6,AMD Ryzen 5 5600GT AM4 Processor with Radeon Graphics,"The AMD Ryzen 5 5600GT AM4 Processor with Radeon Graphics is a high-performance CPU designed for modern computing needs. Featuring 6 cores and 12 threads, it operates at a base frequency of 3.6 GHz with a cache of 16 MB. Built on the 7 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",7490,,CPU,AMD,Ryzen 5 5600GT AM4 Processor with Radeon Graphics,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/AMD/ryzen-5-5600gt-01-500x500-min-600x500h.png.webp"",""alt"":""AMD Ryzen 5 5600GT AM4 Processor with Radeon Graphics"",""_id"":""688aae48e2edcc24d22668d7""}]","{""brand"":""AMD"",""model"":""Ryzen 5 5600GT AM4 Processor with Radeon Graphics"",""threads"":""12"",""baseFrequency"":""3.6 GHz"",""socket"":""AM4"",""cores"":""6"",""cache"":""16 MB"",""tdp"":""65 W"",""architecture"":""Zen 3"",""manufacturing"":""7 nm"",""integratedGraphics"":""Radeon Vega 7"",""memorySupport"":""128 GB"",""generation"":""Cezanne"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""6"",""threads"":""12"",""baseClock"":""3.6 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM4"",""tdp"":""65 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""16 MB"",""manufacturingProcess"":""7 nm"",""architecture"":""Zen 3"",""integratedGraphics"":""Radeon Vega 7"",""memorySupport"":""128 GB""}}",23,true,,"{""average"":3.5570447872334494,""count"":46}","[""AMD"",""Ryzen 5 5600GT AM4 Processor with Radeon Graphics"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668d0,"Intel Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included)","The Intel Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included) is a high-performance CPU designed for modern computing needs. Featuring 10 cores and 8 threads, it operates at a base frequency of 3.9 GHz with a cache of 16 MB. Built on the 14 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",28990,,CPU,Intel,"Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included)","[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Intel/download-(100)-min-600x500h.png.webp"",""alt"":""Intel Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included)"",""_id"":""688aae48e2edcc24d22668d1""}]","{""brand"":""Intel"",""model"":""Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included)"",""cores"":""10"",""baseFrequency"":""3.9 GHz"",""threads"":""8"",""cache"":""16 MB"",""tdp"":""125 W"",""architecture"":""Comet Lake"",""manufacturing"":""14 nm"",""integratedGraphics"":""Intel UHD Graphics 630"",""memorySupport"":""128 GB"",""generation"":""Comet Lake"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""socket"":null}","{""cpu"":{""cores"":""10"",""threads"":""8"",""baseClock"":""3.9 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":null,""tdp"":""125 W"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""l3Cache"":""16 MB"",""manufacturingProcess"":""14 nm"",""architecture"":""Comet Lake"",""integratedGraphics"":""Intel UHD Graphics 630"",""memorySupport"":""128 GB""}}",77,true,,"{""average"":4.958469328043422,""count"":3}","[""Intel"",""Core Ultra 7 265K Processor (Series 2, Formerly Arrow Lake) - (Fan Not Included)"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.392Z,2025-07-30T23:44:08.392Z
688aae48e2edcc24d22668d8,AMD Ryzen 5 7400F Processor,"The AMD Ryzen 5 7400F Processor is a high-performance CPU designed for modern computing needs. Featuring 6 cores and 12 threads, it operates at a base frequency of 3.7 GHz with a cache of 32 MB. Built on the 5 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",7490,,CPU,AMD,Ryzen 5 7400F Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/AMD/AMD-Ryzen-5-7400F-600x500h.jpg.webp"",""alt"":""AMD Ryzen 5 7400F Processor"",""_id"":""688aae48e2edcc24d22668d9""}]","{""brand"":""AMD"",""model"":""Ryzen 5 7400F Processor"",""cores"":""6"",""threads"":""12"",""baseFrequency"":""3.7 GHz"",""socket"":""AM5"",""cache"":""32 MB"",""tdp"":""65 W"",""architecture"":""Zen 4"",""manufacturing"":""5 nm"",""integratedGraphics"":""None"",""memorySupport"":""128 GB"",""generation"":""Raphael"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""6"",""threads"":""12"",""baseClock"":""3.7 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM5"",""tdp"":""65 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""32 MB"",""manufacturingProcess"":""5 nm"",""architecture"":""Zen 4"",""integratedGraphics"":""None"",""memorySupport"":""128 GB""}}",90,true,,"{""average"":4.304316191660422,""count"":22}","[""AMD"",""Ryzen 5 7400F Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668dc,AMD Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics,"The AMD Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics is a high-performance CPU designed for modern computing needs. Featuring 4 cores and 8 threads, it operates at a base frequency of 4.9 GHz with a cache of 256 MB. Built on the 7 nm process, this processor supports up to 1024 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",7490,,CPU,AMD,Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/AMD/2505503-ryzen-3-8300g.jpg-1000x1000.jpg-min-600x500h.png.webp"",""alt"":""AMD Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics"",""_id"":""688aae48e2edcc24d22668dd""}]","{""brand"":""AMD"",""model"":""Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics"",""cores"":""4"",""threads"":""8"",""baseFrequency"":""4.9 GHz"",""socket"":""AM5"",""cache"":""256 MB"",""tdp"":""280 W"",""architecture"":""Zen 2"",""manufacturing"":""7 nm"",""integratedGraphics"":""None"",""memorySupport"":""1024 GB"",""generation"":""Castle Peak"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""4"",""threads"":""8"",""baseClock"":""4.9 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM5"",""tdp"":""280 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""256 MB"",""manufacturingProcess"":""7 nm"",""architecture"":""Zen 2"",""integratedGraphics"":""None"",""memorySupport"":""1024 GB""}}",41,true,,"{""average"":4.879497112469128,""count"":6}","[""AMD"",""Ryzen 3 8300G 4 Cores 8 Threads AM5 Desktop Processor with Radeon Graphics"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-08-05T17:45:56.397Z
688aae48e2edcc24d22668d2,AMD RYZEN 5 5600 DESKTOP PROCESSOR,"The AMD RYZEN 5 5600 DESKTOP PROCESSOR is a high-performance CPU designed for modern computing needs. Featuring 6 cores and 12 threads, it operates at a base frequency of 3.5 GHz with a cache of 16 MB. Built on the 7 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",4890,,CPU,AMD,RYZEN 5 5600 DESKTOP PROCESSOR,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/products_2024/amd-ryzen-5-5600-processor.jpg-5-600x500h.jpg.webp"",""alt"":""AMD RYZEN 5 5600 DESKTOP PROCESSOR"",""_id"":""688aae48e2edcc24d22668d3""}]","{""brand"":""AMD"",""model"":""RYZEN 5 5600 DESKTOP PROCESSOR"",""threads"":""12"",""baseFrequency"":""3.5 GHz"",""socket"":""AM4"",""cores"":""6"",""cache"":""16 MB"",""tdp"":""65 W"",""architecture"":""Zen 3"",""manufacturing"":""7 nm"",""integratedGraphics"":""Radeon Vega 7"",""memorySupport"":""128 GB"",""generation"":""Cezanne"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""6"",""threads"":""12"",""baseClock"":""3.5 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM4"",""tdp"":""65 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""16 MB"",""manufacturingProcess"":""7 nm"",""architecture"":""Zen 3"",""integratedGraphics"":""Radeon Vega 7"",""memorySupport"":""128 GB""}}",20,true,,"{""average"":4.398038994311268,""count"":78}","[""AMD"",""RYZEN 5 5600 DESKTOP PROCESSOR"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668da,Intel Core Ultra 5 245KF Processor,"The Intel Core Ultra 5 245KF Processor is a high-performance CPU designed for modern computing needs. Featuring 14 cores and 14 threads, it operates at a base frequency of 4.2 GHz with a cache of 6 MB. Built on the 32 nm process, this processor supports up to None of memory, making it ideal for gaming, content creation, and heavy multitasking.",28990,,CPU,Intel,Core Ultra 5 245KF Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Intel/Intel-Core-Ultra-5-245KF-1-600x500h.jpg.webp"",""alt"":""Intel Core Ultra 5 245KF Processor"",""_id"":""688aae48e2edcc24d22668db""}]","{""brand"":""Intel"",""model"":""Core Ultra 5 245KF Processor"",""cores"":""14"",""threads"":""14"",""baseFrequency"":""4.2 GHz"",""socket"":""LGA1851"",""cache"":""6 MB"",""tdp"":""95 W"",""architecture"":""Sandy Bridge"",""manufacturing"":""32 nm"",""integratedGraphics"":""None"",""generation"":""Sandy Bridge"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""memorySupport"":null}","{""cpu"":{""cores"":""14"",""threads"":""14"",""baseClock"":""4.2 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""LGA1851"",""tdp"":""95 W"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""l3Cache"":""6 MB"",""manufacturingProcess"":""32 nm"",""architecture"":""Sandy Bridge"",""integratedGraphics"":""None"",""memorySupport"":null}}",83,true,,"{""average"":4.836402579888178,""count"":90}","[""Intel"",""Core Ultra 5 245KF Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668d4,AMD Ryzen 9 9950X3D Gaming Processor,"The AMD Ryzen 9 9950X3D Gaming Processor is a high-performance CPU designed for modern computing needs. Featuring 16 cores and 32 threads, it operates at a base frequency of 4.3 GHz with a cache of 128 MB. Built on the 5 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",7490,,CPU,AMD,Ryzen 9 9950X3D Gaming Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/AMD/AMD-Ryzen-9-9950X3D-600x500h.jpg.webp"",""alt"":""AMD Ryzen 9 9950X3D Gaming Processor"",""_id"":""688aae48e2edcc24d22668d5""}]","{""brand"":""AMD"",""model"":""Ryzen 9 9950X3D Gaming Processor"",""cores"":""16"",""threads"":""32"",""baseFrequency"":""4.3 GHz"",""socket"":""AM5"",""cache"":""128 MB"",""tdp"":""120 W"",""architecture"":""Zen 4"",""manufacturing"":""5 nm"",""integratedGraphics"":""Radeon"",""memorySupport"":""128 GB"",""generation"":""Raphael"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""16"",""threads"":""32"",""baseClock"":""4.3 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM5"",""tdp"":""120 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""128 MB"",""manufacturingProcess"":""5 nm"",""architecture"":""Zen 4"",""integratedGraphics"":""Radeon"",""memorySupport"":""128 GB""}}",30,true,,"{""average"":3.3565549296300117,""count"":23}","[""AMD"",""Ryzen 9 9950X3D Gaming Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668de,Intel Pentium Gold G6400 10th gen Coffee Lake Processor,"The Intel Pentium Gold G6400 10th gen Coffee Lake Processor is a high-performance CPU designed for modern computing needs. Featuring 2 cores and 6400 threads, it operates at a base frequency of 4.00 GHz with a cache of 4 MB. Built on the 14 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",28990,,CPU,Intel,Pentium Gold G6400 10th gen Coffee Lake Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/AA%20new%20Products/107/210/g6400-500x500-600x500h.jpg.webp"",""alt"":""Intel Pentium Gold G6400 10th gen Coffee Lake Processor"",""_id"":""688aae48e2edcc24d22668df""}]","{""brand"":""Intel"",""model"":""Pentium Gold G6400 10th gen Coffee Lake Processor"",""cores"":""2"",""threads"":""6400"",""baseFrequency"":""4.00 GHz"",""socket"":""LGA1200"",""cache"":""4 MB"",""tdp"":""58 W"",""architecture"":""Comet Lake"",""manufacturing"":""14 nm"",""integratedGraphics"":""Intel UHD Graphics 610"",""memorySupport"":""128 GB"",""generation"":""Comet Lake"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""2"",""threads"":""6400"",""baseClock"":""4.00 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""LGA1200"",""tdp"":""58 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""4 MB"",""manufacturingProcess"":""14 nm"",""architecture"":""Comet Lake"",""integratedGraphics"":""Intel UHD Graphics 610"",""memorySupport"":""128 GB""}}",41,true,,"{""average"":4.906098795979919,""count"":54}","[""Intel"",""Pentium Gold G6400 10th gen Coffee Lake Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668e0,AMD Ryzen 5 7600X Processor,"The AMD Ryzen 5 7600X Processor is a high-performance CPU designed for modern computing needs. Featuring 6 cores and 12 threads, it operates at a base frequency of 4.7 GHz with a cache of 32 MB. Built on the 5 nm process, this processor supports up to 128 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",7490,,CPU,AMD,Ryzen 5 7600X Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/processor/AMD%20Ryzen/7950X%20/ryzen-5-7600x-01-600x500h.png.webp"",""alt"":""AMD Ryzen 5 7600X Processor"",""_id"":""688aae48e2edcc24d22668e1""}]","{""brand"":""AMD"",""model"":""Ryzen 5 7600X Processor"",""cores"":""6"",""threads"":""12"",""baseFrequency"":""4.7 GHz"",""socket"":""AM5"",""cache"":""32 MB"",""tdp"":""105 W"",""architecture"":""Zen 4"",""manufacturing"":""5 nm"",""integratedGraphics"":""Radeon"",""memorySupport"":""128 GB"",""generation"":""Raphael"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":null}","{""cpu"":{""cores"":""6"",""threads"":""12"",""baseClock"":""4.7 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":""AM5"",""tdp"":""105 W"",""l1Cache"":""1 MB"",""l2Cache"":null,""l3Cache"":""32 MB"",""manufacturingProcess"":""5 nm"",""architecture"":""Zen 4"",""integratedGraphics"":""Radeon"",""memorySupport"":""128 GB""}}",43,true,,"{""average"":3.4791898740256957,""count"":61}","[""AMD"",""Ryzen 5 7600X Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668e2,Intel Pentium Gold G5420 8th gen Coffee Lake Processor,"The Intel Pentium Gold G5420 8th gen Coffee Lake Processor is a high-performance CPU designed for modern computing needs. Featuring 2 cores and 4 threads, it operates at a base frequency of 3.80 GHz with a cache of 4 MB. Built on the 14 nm process, this processor supports up to 64 GB of memory, making it ideal for gaming, content creation, and heavy multitasking.",28990,,CPU,Intel,Pentium Gold G5420 8th gen Coffee Lake Processor,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/pc-component/processor/intel/102/intel-pentium-gold-g5420-processor-3-600x500h.jpg.webp"",""alt"":""Intel Pentium Gold G5420 8th gen Coffee Lake Processor"",""_id"":""688aae48e2edcc24d22668e3""}]","{""brand"":""Intel"",""model"":""Pentium Gold G5420 8th gen Coffee Lake Processor"",""cores"":""2"",""threads"":""4"",""baseFrequency"":""3.80 GHz"",""cache"":""4 MB"",""tdp"":""54 W"",""architecture"":""Coffee Lake"",""manufacturing"":""14 nm"",""integratedGraphics"":""Intel UHD Graphics 610"",""memorySupport"":""64 GB"",""generation"":""Coffee Lake"",""boostFrequency"":""Up to 5.8 GHz"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""socket"":null}","{""cpu"":{""cores"":""2"",""threads"":""4"",""baseClock"":""3.80 GHz"",""boostClock"":""Up to 5.8 GHz"",""socket"":null,""tdp"":""54 W"",""l1Cache"":""1 MB"",""l2Cache"":""8 MB"",""l3Cache"":""4 MB"",""manufacturingProcess"":""14 nm"",""architecture"":""Coffee Lake"",""integratedGraphics"":""Intel UHD Graphics 610"",""memorySupport"":""64 GB""}}",47,true,,"{""average"":3.034141318447561,""count"":42}","[""Intel"",""Pentium Gold G5420 8th gen Coffee Lake Processor"",""Processors (CPUs)""]",,"[]",,2025-07-30T23:44:08.393Z,2025-07-30T23:44:08.393Z
688aae48e2edcc24d22668f3,NZXT N7 Z790 LGA1700 ATX Gaming White Motherboard,"The NZXT N7 Z790 LGA1700 ATX Gaming White Motherboard motherboard offers robust support for None socket CPUs and up to None of memory. It features a None form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",26850,,Motherboard,NZXT,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/NZXT/download-(14)-min-600x500h.png.webp"",""alt"":""NZXT N7 Z790 LGA1700 ATX Gaming White Motherboard"",""_id"":""688aae48e2edcc24d22668f4""}]","{""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes"",""color"":null,""socket"":null,""memorySlots"":null,""maxMemory"":null,""formFactor"":null}","{""motherboard"":{""socket"":null,""chipset"":""Intel Z790"",""formFactor"":null,""memorySlots"":null,""maxMemory"":null,""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",46,true,,"{""average"":3.0438359621861726,""count"":63}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.474Z,2025-07-30T23:44:08.474Z
688aae48e2edcc24d22668f7,MSI B650M Project Zero AM5 Micro-ATX Motherboard,"The MSI B650M Project Zero AM5 Micro-ATX Motherboard motherboard offers robust support for AM5 socket CPUs and up to 256GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",8390,,Motherboard,MSI,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/MSI/msi-b650m-project-zero-am5-micro-atx-motherboard-600x500h.jpg.webp"",""alt"":""MSI B650M Project Zero AM5 Micro-ATX Motherboard"",""_id"":""688aae48e2edcc24d22668f8""}]","{""socket"":""AM5"",""formFactor"":""Micro ATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""Silver / Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM5"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",66,true,,"{""average"":4.368267219663087,""count"":26}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.474Z,2025-07-30T23:44:08.474Z
688aae48e2edcc24d22668e7,NZXT N7 B650E AM5 ATX Gaming Motherboard  Black,"The NZXT N7 B650E AM5 ATX Gaming Motherboard  Black motherboard offers robust support for None socket CPUs and up to None of memory. It features a None form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",40000,,Motherboard,NZXT,Black,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/NZXT/download-(12)-min-600x500h.png.webp"",""alt"":""NZXT N7 B650E AM5 ATX Gaming Motherboard  Black"",""_id"":""688aae48e2edcc24d22668e8""}]","{""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes"",""color"":null,""socket"":null,""memorySlots"":null,""maxMemory"":null,""formFactor"":null}","{""motherboard"":{""socket"":null,""chipset"":""Intel Z790"",""formFactor"":null,""memorySlots"":null,""maxMemory"":null,""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",79,true,,"{""average"":4.965696816919275,""count"":23}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.473Z,2025-07-30T23:44:08.473Z
688aae48e2edcc24d22668e9,ASUS TUF GAMING Z890-PRO WIFI LGA 1851 ATX Gaming Motherboard,"The ASUS TUF GAMING Z890-PRO WIFI LGA 1851 ATX Gaming Motherboard motherboard offers robust support for LGA1851 socket CPUs and up to 192GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",20190,,Motherboard,ASUS,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASUS/tuf-gaming-z890-pro-wifi-05-500x500-min-600x500h.png.webp"",""alt"":""ASUS TUF GAMING Z890-PRO WIFI LGA 1851 ATX Gaming Motherboard"",""_id"":""688aae48e2edcc24d22668ea""}]","{""socket"":""LGA1851"",""formFactor"":""ATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""White"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1851"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",10,true,,"{""average"":4.851161559584778,""count"":74}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.473Z,2025-07-30T23:44:08.473Z
688aae48e2edcc24d22668eb,GIGABYTE Z790 D AC DDR5 ATX Motherboard,"The GIGABYTE Z790 D AC DDR5 ATX Motherboard motherboard offers robust support for LGA1700 socket CPUs and up to 192GB of memory. It features a EATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",7490,,Motherboard,GIGABYTE,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Gigabyte/z790-d-ac-01-500x500-600x500h.png.webp"",""alt"":""GIGABYTE Z790 D AC DDR5 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668ec""}]","{""socket"":""LGA1700"",""formFactor"":""EATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1700"",""chipset"":""Intel Z790"",""formFactor"":""EATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",67,true,true,"{""average"":4.787370109313617,""count"":88}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.473Z,2025-07-30T23:44:08.473Z
688aae48e2edcc24d22668f1,Asus PRIME X870-P WIFI-CSM AM5 ATX Motherboard,"The Asus PRIME X870-P WIFI-CSM AM5 ATX Motherboard motherboard offers robust support for AM5 socket CPUs and up to 192GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",12590,,Motherboard,Asus,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/products_2024/prime-x870-p-wifi-csm-01-500x500-min-600x500h.png.webp"",""alt"":""Asus PRIME X870-P WIFI-CSM AM5 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668f2""}]","{""socket"":""AM5"",""formFactor"":""ATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""Black / Silver"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM5"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",67,true,,"{""average"":4.117694804603038,""count"":50}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.474Z,2025-07-30T23:44:08.474Z
